"","dtpv","date","time","district","kts","kuch","fatal","injury","driving_mode","latitude","longitude","road_cat","road_cond","weather_cond"
"5247","pedestrian_hit",2019-10-24,2020-06-01 11:05:00,"kalin",1,2,0,1,"open",30.402582,60.010534,"not_specified","dry","clouds"
"5248","pedestrian_hit",2019-10-24,2020-06-01 11:35:00,"vyborg",3,2,0,1,"part_closed",30.351126,60.054586,"not_specified","unknown","unknown"
"5249","pedestrian_hit",2019-10-24,2020-06-01 11:40:00,"kronshtadt",1,2,0,1,"open",29.764323,59.993787,"not_specified","dry","clouds"
"5250","collision",2019-10-24,2020-06-01 11:40:00,"kalin",3,3,0,1,"part_closed",30.38092,59.979706,"local","dry","clouds"
"5251","collision",2019-10-24,2020-06-01 11:45:00,"vyborg",2,3,0,1,"part_closed",30.356491,60.014384,"local","unknown","unknown"
"5252","collision",2019-10-24,2020-06-01 12:40:00,"mosk",2,4,0,2,"part_closed",30.317223,59.809613,"local","dry","clouds"
"5253","collision",2019-10-24,2020-06-01 14:40:00,"krasnogvard",4,4,0,1,"part_closed",30.443308,60.032487,"federal","dry","clear"
"5254","pedestrian_hit",2019-10-24,2020-06-01 17:25:00,"primorsk",1,2,0,1,"open",30.284822,59.985046,"local","dry","clouds"
"5255","collision",2019-10-24,2020-06-01 17:30:00,"vasil",2,4,0,2,"open",30.261004,59.95269,"local","dry","clear"
"5256","passenger_fall",2019-10-24,2020-06-01 19:25:00,"krasnosel",2,3,0,1,"open",30.091939,59.740407,"local","dry","clear"
"5257","collision",2019-10-24,2020-06-01 19:42:00,"admiral",4,5,0,1,"open",30.291088,59.921807,"local","dry","clouds"
"5258","pedestrian_hit",2019-10-24,2020-06-01 21:00:00,"frunz",1,2,0,1,"open",30.387261,59.864847,"local","unknown","unknown"
"5259","bicycle_hit",2019-10-24,2020-06-01 23:00:00,"petrodvorts",2,2,0,1,"open",29.771522,59.901567,"not_specified","dry","clouds"
"5260","collision",2019-10-25,2020-06-01 08:02:00,"kalin",2,2,0,1,"part_closed",30.389804,59.994769,"local","dry","clear"
"5261","collision",2019-10-25,2020-06-01 08:20:00,"kirov",2,3,0,2,"open",30.262334,59.87404,"local","dry","clear"
"5262","pedestrian_hit",2019-10-25,2020-06-01 08:40:00,"vasil",2,2,0,1,"open",30.25932,59.936301,"local","dry","clear"
"5263","passenger_fall",2019-10-25,2020-06-01 09:35:00,"kalin",1,2,0,1,"part_closed",30.38298,59.998326,"local","dry","clear"
"5264","passenger_fall",2019-10-25,2020-06-01 13:00:00,"kalin",1,2,0,1,"open",30.41065,60.036286,"local","wet","clouds"
"5265","pedestrian_hit",2019-10-25,2020-06-01 14:15:00,"nevski",1,2,0,1,"part_closed",30.434736,59.890761,"local","dry","clouds"
"5266","pedestrian_hit",2019-10-25,2020-06-01 14:15:00,"primorsk",1,2,0,1,"open",30.264561,60.013289,"local","dry","clear"
"5267","pedestrian_hit",2019-10-25,2020-06-01 14:20:00,"krasnogvard",1,2,0,1,"open",30.514076,59.984123,"not_specified","wet","clear"
"5268","pedestrian_hit",2019-10-25,2020-06-01 14:45:00,"petrograd",1,2,0,1,"part_closed",30.316429,59.956955,"local","dry","clear"
"5269","collision",2019-10-25,2020-06-01 15:30:00,"vyborg",2,2,0,1,"part_closed",30.364559,60.03208,"local","unknown","unknown"
"5270","pedestrian_hit",2019-10-25,2020-06-01 15:35:00,"kalin",1,2,0,1,"open",30.391692,60.041661,"not_specified","dry","clouds"
"5271","pedestrian_hit",2019-10-25,2020-06-01 16:00:00,"kalin",1,2,0,1,"part_closed",30.410285,60.02085,"local","unknown","unknown"
"5272","passenger_fall",2019-10-25,2020-06-01 16:15:00,"vyborg",2,3,0,1,"part_closed",30.342028,59.985127,"local","unknown","unknown"
"5273","pedestrian_hit",2019-10-25,2020-06-01 17:00:00,"kalin",1,2,0,1,"open",30.391188,60.031999,"not_specified","dry","clouds"
"5274","passenger_fall",2019-10-25,2020-06-01 18:25:00,"kolpino",1,2,0,1,"part_closed",30.570391,59.750261,"local","dry","clouds"
"5275","collision",2019-10-25,2020-06-01 19:20:00,"center",2,2,0,1,"part_closed",30.373174,59.921334,"local","unknown","clouds"
"5276","pedestrian_hit",2019-10-25,2020-06-01 19:35:00,"center",1,2,1,0,"part_closed",30.343509,59.916473,"local","unknown","clouds"
"5277","pedestrian_hit",2019-10-26,2020-06-01 00:20:00,"center",1,2,0,1,"part_closed",30.357628,59.92071,"local","unknown","clouds"
"5278","hit_run",2019-10-26,2020-06-01 03:30:00,"kalin",2,2,0,1,"part_closed",30.374472,59.954731,"local","dry","clouds"
"5279","pedestrian_hit",2019-10-26,2020-06-01 07:20:00,"kalin",1,2,0,1,"part_closed",30.392711,59.977741,"local","unknown","unknown"
"5280","collision",2019-10-26,2020-06-01 08:10:00,"kolpino",3,5,0,4,"part_closed",30.601966,59.796112,"not_specified","dry","clouds"
"5281","passenger_fall",2019-10-26,2020-06-01 09:10:00,"kalin",1,2,0,1,"open",30.386145,59.969725,"local","dry","clear"
"5282","pedestrian_hit",2019-10-26,2020-06-01 12:00:00,"mosk",1,2,0,1,"open",30.320731,59.844265,"local","wet","clouds"
"5283","passenger_fall",2019-10-26,2020-06-01 13:35:00,"kalin",1,2,0,1,"part_closed",30.400382,60.015741,"local","unknown","clouds"
"5284","passenger_fall",2019-10-26,2020-06-01 17:30:00,"kirov",1,2,0,1,"part_closed",30.283073,59.851955,"local","wet","rain"
"5285","pedestrian_hit",2019-10-26,2020-06-01 18:00:00,"petrodvorts",1,2,0,1,"part_closed",29.86173,59.878386,"local","wet","rain"
"5286","pedestrian_hit",2019-10-26,2020-06-01 18:05:00,"kolpino",1,2,0,1,"part_closed",30.567881,59.750137,"local","wet","rain"
"5287","passenger_fall",2019-10-26,2020-06-01 18:30:00,"kirov",1,2,0,1,"part_closed",30.256283,59.853087,"local","wet","rain"
"5288","pedestrian_hit",2019-10-26,2020-06-01 19:00:00,"nevski",1,2,0,1,"part_closed",30.488563,59.90019,"local","wet","rain"
"5289","collision",2019-10-26,2020-06-01 19:00:00,"nevski",2,3,0,2,"part_closed",30.415113,59.914956,"local","wet","clouds"
"5290","pedestrian_hit",2019-10-26,2020-06-01 19:40:00,"vasil",1,2,0,1,"open",30.274758,59.93479,"local","wet","rain"
"5291","pedestrian_hit",2019-10-26,2020-06-01 20:00:00,"vyborg",1,2,0,1,"part_closed",30.350922,60.045105,"local","unknown","rain"
"5292","passenger_fall",2019-10-26,2020-06-01 20:25:00,"kalin",1,2,0,1,"open",30.396928,60.002167,"local","wet","rain"
"5293","passenger_fall",2019-10-26,2020-06-01 20:35:00,"petrograd",1,2,0,1,"part_closed",30.310518,59.966794,"local","wet","rain"
"5294","collision",2019-10-26,2020-06-01 20:40:00,"primorsk",2,3,0,1,"part_closed",30.24499,60.002278,"local","wet","rain"
"5295","pedestrian_hit",2019-10-26,2020-06-01 20:56:00,"primorsk",1,2,0,1,"open",30.290326,60.004066,"local","wet","rain"
"5296","pedestrian_hit",2019-10-26,2020-06-01 21:30:00,"vyborg",1,2,0,1,"part_closed",30.337662,60.055647,"local","unknown","clouds"
"5297","pedestrian_hit",2019-10-26,2020-06-01 22:20:00,"vyborg",1,2,0,1,"open",30.350171,60.04322,"local","unknown","unknown"
"5298","pedestrian_hit",2019-10-26,2020-06-01 22:40:00,"vyborg",1,2,0,1,"part_closed",30.338112,60.052497,"local","wet","rain"
"5299","collision",2019-10-26,2020-06-01 23:00:00,"primorsk",3,6,2,2,"part_closed",30.293566,60.015285,"local","wet","clouds"
"5300","pedestrian_hit",2019-10-26,2020-06-01 23:24:00,"kolpino",1,2,0,1,"part_closed",30.564448,59.742018,"local","wet","rain"
"5301","collision",2019-10-26,2020-06-01 23:45:00,"frunz",3,4,0,1,"part_closed",30.386789,59.84842,"local","unknown","unknown"
"5302","collision",2019-10-27,2020-06-01 01:30:00,"pushkin",2,3,0,1,"open",30.4206,59.7897,"local","wet","clouds"
"5303","hit_run",2019-10-27,2020-06-01 01:50:00,"nevski",2,2,0,2,"part_closed",30.463929,59.88856,"local","unknown","unknown"
"5304","collision",2019-10-27,2020-06-01 05:13:00,"admiral",2,3,0,2,"part_closed",30.300615,59.909163,"local","wet","clouds"
"5305","obstacle_hit",2019-10-27,2020-06-01 10:10:00,"nevski",1,1,0,1,"part_closed",30.452031,59.905968,"local","dry","clouds"
"5306","collision",2019-10-27,2020-06-01 12:06:00,"vyborg",2,3,0,1,"part_closed",30.374268,60.044955,"local","unknown","unknown"
"5307","collision",2019-10-27,2020-06-01 13:45:00,"nevski",2,3,0,1,"part_closed",30.467019,59.884501,"local","wet","clouds"
"5308","collision",2019-10-27,2020-06-01 17:00:00,"kalin",2,2,0,2,"part_closed",30.398633,60.039748,"local","wet","clouds"
"5309","collision",2019-10-27,2020-06-01 18:30:00,"frunz",4,4,0,1,"part_closed",30.450711,59.836579,"federal","wet","rain"
"5310","pedestrian_hit",2019-10-27,2020-06-01 18:40:00,"mosk",1,2,0,1,"open",30.348358,59.828804,"local","wet","clouds"
"5311","pedestrian_hit",2019-10-27,2020-06-01 18:45:00,"admiral",1,2,0,1,"part_closed",30.326546,59.925442,"local","wet","rain"
"5312","pedestrian_hit",2019-10-27,2020-06-01 18:50:00,"kolpino",1,2,0,1,"part_closed",30.627136,59.75847,"not_specified","wet","rain"
"5313","collision",2019-10-27,2020-06-01 18:57:00,"petrograd",2,2,0,1,"part_closed",30.323832,59.953281,"local","wet","clouds"
"5314","collision",2019-10-27,2020-06-01 19:15:00,"mosk",2,3,0,1,"open",30.305378,59.864535,"local","wet","clouds"
"5315","pedestrian_hit",2019-10-27,2020-06-01 19:30:00,"primorsk",1,2,0,1,"open",30.254642,60.001379,"local","wet","rain"
"5316","pedestrian_hit",2019-10-27,2020-06-01 19:40:00,"vasil",1,2,0,1,"open",30.241113,59.948155,"local","dry","clouds"
"5317","pedestrian_hit",2019-10-27,2020-06-01 19:40:00,"frunz",1,2,0,1,"open",30.354924,59.914096,"local","wet","rain"
"5318","pedestrian_hit",2019-10-27,2020-06-01 20:00:00,"kirov",1,2,0,1,"open",30.216662,59.848463,"local","dry","clouds"
"5319","pedestrian_hit",2019-10-27,2020-06-01 20:40:00,"kalin",1,2,0,1,"open",30.415027,60.030054,"local","wet","clouds"
"5320","passenger_fall",2019-10-27,2020-06-01 20:55:00,"kalin",1,2,0,1,"part_closed",30.367295,60.018754,"local","unknown","unknown"
"5321","collision",2019-10-27,2020-06-01 21:00:00,"mosk",2,3,0,1,"open",30.310743,59.841322,"local","wet","clouds"
"5322","pedestrian_hit",2019-10-27,2020-06-01 21:15:00,"kolpino",1,2,0,1,"part_closed",30.624862,59.760069,"local","wet","rain"
"5323","collision",2019-10-27,2020-06-01 22:00:00,"vyborg",2,3,0,1,"open",30.32895,60.069,"local","dry","clear"
"5324","pedestrian_hit",2019-10-27,2020-06-01 22:05:00,"primorsk",1,2,0,1,"open",30.297497,60.024756,"local","wet","rain"
"5325","collision",2019-10-27,2020-06-01 22:20:00,"nevski",2,2,0,1,"part_closed",30.459852,59.869614,"local","wet","rain"
"5326","pedestrian_hit",2019-10-27,2020-06-01 23:15:00,"kalin",1,2,0,1,"part_closed",30.420713,60.035274,"local","unknown","unknown"
"5327","collision",2019-10-28,2020-06-01 03:45:00,"pushkin",2,3,0,2,"part_closed",30.404567,59.8188,"federal","wet","clouds"
"5328","hit_run",2019-10-28,2020-06-01 05:15:00,"nevski",2,3,0,1,"open",30.459852,59.847057,"federal","sleet","clouds"
"5329","obstacle_hit",2019-10-28,2020-06-01 05:17:00,"frunz",2,3,0,1,"part_closed",30.44848,59.835306,"federal","wet","clouds"
"5330","pedestrian_hit",2019-10-28,2020-06-01 05:20:00,"frunz",3,3,0,1,"part_closed",30.447342,59.834411,"federal","wet","clouds"
"5331","off_road",2019-10-28,2020-06-01 06:20:00,"pushkin",1,2,0,1,"open",30.340323,59.772113,"local","wet","clear"
"5332","obstacle_hit",2019-10-28,2020-06-01 06:25:00,"kronshtadt",1,2,0,1,"part_closed",29.684404,59.969097,"federal","wet","clear"
"5333","collision",2019-10-28,2020-06-01 06:50:00,"frunz",4,4,0,1,"part_closed",30.442257,59.831646,"local","sleet","clouds"
"5334","collision",2019-10-28,2020-06-01 07:05:00,"kolpino",2,2,0,1,"part_closed",30.593514,59.778793,"local","wet","clear"
"5335","collision",2019-10-28,2020-06-01 07:20:00,"kalin",2,2,0,1,"part_closed",30.3715,60.020395,"local","wet","clouds"
"5336","collision",2019-10-28,2020-06-01 07:25:00,"mosk",3,3,0,2,"open",30.336771,59.866592,"local","dry","clear"
"5337","obstacle_hit",2019-10-28,2020-06-01 07:30:00,"primorsk",1,2,0,1,"open",30.316687,60.002248,"local","wet","clear"
"5338","hit_run",2019-10-28,2020-06-01 07:32:00,"nevski",3,1,0,1,"part_closed",30.488756,59.911191,"local","unknown","clouds"
"5339","collision",2019-10-28,2020-06-01 07:40:00,"nevski",2,2,0,2,"open",30.405082,59.906565,"local","unknown","clouds"
"5340","obstacle_hit",2019-10-28,2020-06-01 08:10:00,"kirov",1,2,0,1,"open",30.211437,59.824409,"local","wet","clear"
"5341","collision",2019-10-28,2020-06-01 08:24:00,"petrodvorts",2,5,0,2,"part_closed",29.712793,59.924829,"local","dry","clear"
"5342","pedestrian_hit",2019-10-28,2020-06-01 10:50:00,"pushkin",1,2,0,1,"open",30.417581,59.726617,"local","wet","clear"
"5343","collision",2019-10-28,2020-06-01 11:40:00,"frunz",2,2,0,1,"open",30.346652,59.91551,"local","dry","clear"
"5344","collision",2019-10-28,2020-06-01 13:17:00,"petrograd",2,2,0,1,"part_closed",30.287622,59.962959,"local","wet","clouds"
"5345","pedestrian_hit",2019-10-28,2020-06-01 15:20:00,"mosk",1,2,0,1,"open",30.310925,59.838487,"local","wet","clear"
"5346","collision",2019-10-28,2020-06-01 15:33:00,"admiral",2,3,0,1,"open",30.295089,59.919689,"local","dry","clear"
"5347","pedestrian_hit",2019-10-28,2020-06-01 16:10:00,"kalin",1,2,0,1,"part_closed",30.396273,60.019885,"not_specified","dry","clear"
"5348","collision",2019-10-28,2020-06-01 17:05:00,"kolpino",2,3,0,1,"part_closed",30.646427,59.77863,"local","dry","clear"
"5349","collision",2019-10-28,2020-06-01 17:15:00,"kirov",3,3,0,1,"part_closed",30.287311,59.861411,"local","dry","clear"
"5350","collision",2019-10-28,2020-06-01 19:30:00,"nevski",2,2,0,1,"open",30.449928,59.907388,"local","dry","clouds"
"5351","passenger_fall",2019-10-28,2020-06-01 20:54:00,"admiral",1,2,0,1,"open",30.288373,59.918704,"local","dry","clouds"
"5352","pedestrian_hit",2019-10-28,2020-06-01 21:30:00,"center",1,2,0,1,"part_closed",30.356759,59.916855,"local","unknown","unknown"
"5353","collision",2019-10-29,2020-06-01 05:00:00,"vyborg",2,3,0,1,"open",30.383463,60.054816,"local","dry","clouds"
"5354","collision",2019-10-29,2020-06-01 06:40:00,"nevski",3,3,0,1,"part_closed",30.480344,59.853351,"federal","wet","clouds"
"5355","collision",2019-10-29,2020-06-01 07:50:00,"admiral",3,3,0,2,"part_closed",30.300272,59.90564,"local","wet","clouds"
"5356","collision",2019-10-29,2020-06-01 11:45:00,"center",2,3,0,1,"part_closed",30.359817,59.948934,"local","unknown","unknown"
"5357","pedestrian_hit",2019-10-29,2020-06-01 13:30:00,"nevski",1,2,0,1,"part_closed",30.486921,59.899824,"local","wet","clouds"
"5358","collision",2019-10-29,2020-06-01 16:50:00,"admiral",2,6,0,4,"open",30.308565,59.934102,"local","wet","clouds"
"5359","collision",2019-10-29,2020-06-01 21:05:00,"mosk",3,4,0,1,"open",30.29789,59.875532,"local","wet","clouds"
"5360","collision",2019-10-29,2020-06-01 21:18:00,"pushkin",2,3,0,1,"open",30.401884,59.737828,"local","dry","clouds"
"5361","obstacle_hit",2019-10-29,2020-06-01 21:35:00,"pushkin",1,2,0,2,"part_closed",30.466311,59.738222,"local","dry","clouds"
"5362","pedestrian_hit",2019-10-29,2020-06-01 22:30:00,"kirov",1,2,0,1,"open",30.251348,59.843629,"local","dry","clouds"
"5363","pedestrian_hit",2019-10-30,2020-06-01 00:20:00,"vyborg",1,2,0,1,"open",30.314659,60.062801,"not_specified","dry","clouds"
"5364","pedestrian_hit",2019-10-30,2020-06-01 07:10:00,"krasnosel",1,2,0,1,"open",30.180945,59.847105,"local","dry","clear"
"5365","passenger_fall",2019-10-30,2020-06-01 09:20:00,"kirov",1,2,0,1,"open",30.195912,59.832945,"local","dry","clouds"
"5366","passenger_fall",2019-10-30,2020-06-01 09:45:00,"center",1,2,0,1,"part_closed",30.347983,59.933366,"local","unknown","unknown"
"5367","passenger_fall",2019-10-30,2020-06-01 12:33:00,"kirov",2,3,0,1,"part_closed",30.275027,59.893835,"local","wet","clear"
"5368","pedestrian_hit",2019-10-30,2020-06-01 13:55:00,"admiral",1,2,0,1,"part_closed",30.321783,59.925168,"local","dry","clouds"
"5369","pedestrian_hit",2019-10-30,2020-06-01 14:50:00,"vyborg",1,2,0,1,"part_closed",30.354452,60.032337,"local","unknown","unknown"
"5370","pedestrian_hit",2019-10-30,2020-06-01 14:50:00,"mosk",1,2,0,1,"part_closed",30.303437,59.872021,"not_specified","dry","clear"
"5371","pedestrian_hit",2019-10-30,2020-06-01 15:40:00,"vasil",1,2,0,1,"open",30.259202,59.929302,"local","dry","clouds"
"5372","collision",2019-10-30,2020-06-01 16:05:00,"petrograd",2,3,0,1,"part_closed",30.331535,59.967599,"local","dry","clear"
"5373","pedestrian_hit",2019-10-30,2020-06-01 17:45:00,"admiral",1,2,0,1,"part_closed",30.338144,59.920877,"local","dry","clouds"
"5374","pedestrian_hit",2019-10-30,2020-06-01 19:00:00,"kirov",1,2,0,1,"open",30.258976,59.848577,"not_specified","dry","clouds"
"5375","pedestrian_hit",2019-10-30,2020-06-01 19:15:00,"kirov",1,3,0,2,"part_closed",30.271518,59.890374,"local","dry","clouds"
"5376","passenger_fall",2019-10-30,2020-06-01 20:00:00,"kirov",1,2,0,1,"open",30.219376,59.834012,"local","dry","clouds"
"5377","pedestrian_hit",2019-10-30,2020-06-01 22:30:00,"krasnogvard",1,2,0,1,"part_closed",30.471332,59.951685,"local","unknown","unknown"
"5378","pedestrian_hit",2019-10-30,2020-06-01 22:55:00,"nevski",1,2,0,1,"part_closed",30.484872,59.842681,"local","dry","clouds"
"5379","collision",2019-10-31,2020-06-01 06:30:00,"primorsk",2,2,0,1,"open",30.314459,59.987638,"local","wet","clouds"
"5380","pedestrian_hit",2019-10-31,2020-06-01 07:20:00,"krasnosel",1,2,0,1,"open",30.101144,59.729711,"local","dry","clear"
"5381","pedestrian_hit",2019-10-31,2020-06-01 07:45:00,"nevski",1,2,0,1,"part_closed",30.488466,59.841867,"local","dry","clouds"
"5382","pedestrian_hit",2019-10-31,2020-06-01 10:40:00,"kirov",1,2,0,1,"part_closed",30.256777,59.86817,"local","dry","clouds"
"5383","collision",2019-10-31,2020-06-01 11:50:00,"krasnosel",2,3,0,2,"open",30.199485,59.852359,"local","dry","clouds"
"5384","collision",2019-10-31,2020-06-01 11:55:00,"mosk",3,3,0,2,"open",30.347178,59.881067,"local","wet","clouds"
"5385","pedestrian_hit",2019-10-31,2020-06-01 13:15:00,"nevski",1,2,0,1,"part_closed",30.489271,59.924297,"local","unknown","unknown"
"5386","collision",2019-10-31,2020-06-01 15:45:00,"primorsk",2,2,0,1,"open",30.271443,60.012384,"local","wet","clouds"
"5387","pedestrian_hit",2019-10-31,2020-06-01 16:30:00,"primorsk",1,2,0,1,"open",30.294092,59.985749,"local","dry","clear"
"5388","collision",2019-10-31,2020-06-01 18:00:00,"krasnogvard",2,2,0,1,"part_closed",30.413225,59.942589,"local","wet","unknown"
"5389","pedestrian_hit",2019-10-31,2020-06-01 19:46:00,"vyborg",1,2,0,1,"part_closed",30.351534,59.993412,"local","unknown","rain"
"5390","bicycle_hit",2019-10-31,2020-06-01 20:00:00,"kalin",2,2,0,1,"open",30.382326,59.97941,"local","dry","clouds"
"5391","pedestrian_hit",2019-10-31,2020-06-01 20:20:00,"vyborg",1,2,0,1,"part_closed",30.351609,59.963448,"local","wet","unknown"
"5392","pedestrian_hit",2019-10-31,2020-06-01 22:30:00,"nevski",1,2,0,1,"open",30.469358,59.882219,"local","wet","clouds"
"5393","collision",2019-11-01,2020-06-01 01:00:00,"nevski",2,3,0,3,"part_closed",30.43303,59.914838,"local","wet","clouds"
"5394","pedestrian_hit",2019-11-01,2020-06-01 06:35:00,"primorsk",1,2,0,1,"open",30.247716,60.017685,"local","wet","clouds"
"5395","collision",2019-11-01,2020-06-01 07:55:00,"primorsk",2,2,0,1,"open",30.227337,60.052738,"local","wet","clouds"
"5396","collision",2019-11-01,2020-06-01 11:00:00,"kolpino",2,3,0,2,"part_closed",30.577805,59.731463,"local","wet","clouds"
"5397","passenger_fall",2019-11-01,2020-06-01 12:47:00,"pushkin",1,2,0,1,"open",30.405543,59.705787,"local","wet","clouds"
"5398","collision",2019-11-01,2020-06-01 13:30:00,"krasnogvard",7,6,0,1,"part_closed",30.435101,59.938133,"local","wet","clouds"
"5399","pedestrian_hit",2019-11-01,2020-06-01 14:30:00,"frunz",1,2,0,1,"open",30.431432,59.857866,"not_specified","dry","clear"
"5400","passenger_fall",2019-11-01,2020-06-01 15:30:00,"mosk",1,2,0,1,"open",30.351255,59.830891,"local","wet","clouds"
"5401","pedestrian_hit",2019-11-01,2020-06-01 16:49:00,"center",1,2,0,1,"part_closed",30.330559,59.934989,"local","dry","clear"
"5402","collision",2019-11-01,2020-06-01 17:20:00,"admiral",2,2,0,1,"open",30.299134,59.923571,"local","dry","clouds"
"5403","pedestrian_hit",2019-11-01,2020-06-01 17:33:00,"krasnogvard",1,2,0,1,"part_closed",30.482426,59.945093,"local","dry","clouds"
"5404","collision",2019-11-01,2020-06-01 17:50:00,"kirov",2,3,0,1,"part_closed",30.280058,59.891585,"local","dry","clouds"
"5405","passenger_fall",2019-11-01,2020-06-01 18:25:00,"primorsk",1,2,0,1,"open",30.283127,60.022946,"local","dry","clouds"
"5406","pedestrian_hit",2019-11-01,2020-06-01 19:54:00,"vyborg",1,2,0,1,"part_closed",30.331814,59.993101,"local","unknown","unknown"
"5407","pedestrian_hit",2019-11-02,2020-06-01 01:00:00,"mosk",1,2,0,1,"open",30.353626,59.851637,"local","dry","clear"
"5408","collision",2019-11-02,2020-06-01 01:05:00,"pushkin",2,2,0,1,"open",30.441935,59.698155,"local","dry","clouds"
"5409","hit_run",2019-11-02,2020-06-01 04:00:00,"kalin",2,2,0,1,"open",30.389847,60.031356,"local","dry","clouds"
"5410","collision",2019-11-02,2020-06-01 06:20:00,"kurort",2,3,0,3,"part_closed",29.976454,60.057446,"local","dry","clouds"
"5411","bicycle_hit",2019-11-02,2020-06-01 07:05:00,"petrograd",2,2,0,1,"part_closed",30.323703,59.953356,"local","dry","clear"
"5412","passenger_fall",2019-11-02,2020-06-01 12:50:00,"center",1,2,0,1,"open",30.323457,59.934484,"local","dry","clear"
"5413","collision",2019-11-02,2020-06-01 12:50:00,"kalin",2,3,0,1,"part_closed",30.369183,60.010314,"local","unknown","unknown"
"5414","collision",2019-11-02,2020-06-01 13:00:00,"nevski",2,3,0,2,"part_closed",30.470324,59.919855,"local","dry","clouds"
"5415","pedestrian_hit",2019-11-02,2020-06-01 14:00:00,"vyborg",1,2,0,1,"part_closed",30.337082,60.05254,"local","unknown","unknown"
"5416","pedestrian_hit",2019-11-02,2020-06-01 15:00:00,"kalin",1,2,0,1,"open",30.391896,59.986366,"local","dry","clouds"
"5417","pedestrian_hit",2019-11-02,2020-06-01 18:00:00,"vyborg",1,2,0,1,"open",30.315903,60.05141,"local","dry","clear"
"5418","pedestrian_hit",2019-11-02,2020-06-01 19:00:00,"mosk",1,2,0,1,"part_closed",30.280874,59.82394,"not_specified","wet","clouds"
"5419","pedestrian_hit",2019-11-02,2020-06-01 19:05:00,"pushkin",1,2,0,1,"open",30.410607,59.711924,"local","dry","clouds"
"5420","pedestrian_hit",2019-11-02,2020-06-01 20:30:00,"nevski",1,2,0,1,"part_closed",30.451806,59.865806,"local","wet","rain"
"5421","collision",2019-11-02,2020-06-01 21:00:00,"nevski",2,3,2,0,"part_closed",30.49412,59.842918,"local","wet","rain"
"5422","pedestrian_hit",2019-11-02,2020-06-01 21:35:00,"nevski",1,2,0,1,"part_closed",30.464895,59.902605,"local","wet","clouds"
"5423","collision",2019-11-02,2020-06-01 21:50:00,"krasnogvard",3,3,0,1,"part_closed",30.496652,59.984166,"federal","wet","rain"
"5424","collision",2019-11-02,2020-06-01 22:20:00,"kalin",2,4,0,2,"part_closed",30.353304,59.958647,"local","wet","unknown"
"5425","collision",2019-11-02,2020-06-01 22:25:00,"vyborg",2,3,0,1,"open",30.353047,59.958426,"local","dry","clouds"
"5426","pedestrian_hit",2019-11-02,2020-06-01 22:30:00,"primorsk",1,3,0,2,"part_closed",30.247464,60.017955,"local","wet","rain"
"5427","pedestrian_hit",2019-11-02,2020-06-01 22:30:00,"primorsk",1,2,0,1,"open",30.296935,60.00627,"local","dry","clear"
"5428","collision",2019-11-02,2020-06-01 22:30:00,"pushkin",8,6,2,0,"open",30.47114,59.762439,"local","wet","rain"
"5429","pedestrian_hit",2019-11-02,2020-06-01 23:35:00,"nevski",1,2,0,1,"part_closed",30.400543,59.917516,"local","wet","clouds"
"5430","pedestrian_hit",2019-11-02,2020-06-01 23:35:00,"nevski",1,2,0,1,"part_closed",30.45688,59.916279,"local","unknown","clouds"
"5431","collision",2019-11-03,2020-06-01 00:50:00,"mosk",2,2,0,1,"open",30.327566,59.830325,"local","wet","clouds"
"5432","obstacle_hit",2019-11-03,2020-06-01 01:50:00,"petrodvorts",1,1,0,1,"open",30.06398,59.851546,"local","wet","rain"
"5433","collision",2019-11-03,2020-06-01 02:40:00,"mosk",2,2,0,1,"open",30.322652,59.824193,"local","wet","rain"
"5434","passenger_fall",2019-11-03,2020-06-01 08:15:00,"nevski",1,2,0,1,"part_closed",30.482984,59.906651,"local","wet","rain"
"5435","pedestrian_hit",2019-11-03,2020-06-01 09:35:00,"primorsk",1,2,0,1,"open",30.294553,60.012347,"local","wet","rain"
"5436","pedestrian_hit",2019-11-03,2020-06-01 11:00:00,"krasnogvard",1,2,0,1,"open",30.431678,59.960736,"not_specified","wet","clouds"
"5437","collision",2019-11-03,2020-06-01 12:25:00,"mosk",2,2,0,1,"open",30.335923,59.907743,"local","wet","clouds"
"5438","collision",2019-11-03,2020-06-01 13:45:00,"vyborg",2,2,0,1,"part_closed",30.35825,60.082225,"local","wet","unknown"
"5439","passenger_fall",2019-11-03,2020-06-01 14:00:00,"vyborg",1,2,0,1,"open",30.320549,60.064717,"local","dry","clear"
"5440","collision",2019-11-03,2020-06-01 14:50:00,"kalin",4,4,0,1,"part_closed",30.35,59.953393,"local","unknown","unknown"
"5441","collision",2019-11-03,2020-06-01 15:50:00,"mosk",2,2,0,1,"part_closed",30.320399,59.865424,"local","wet","rain"
"5442","collision",2019-11-03,2020-06-01 16:00:00,"petrograd",2,3,0,1,"part_closed",30.296549,59.954226,"local","wet","clouds"
"5443","collision",2019-11-03,2020-06-01 16:10:00,"primorsk",2,3,0,1,"open",30.26978,59.999244,"local","wet","rain"
"5444","collision",2019-11-03,2020-06-01 16:45:00,"krasnogvard",2,2,0,1,"part_closed",30.425606,59.953297,"local","wet","rain"
"5445","passenger_fall",2019-11-03,2020-06-01 17:00:00,"mosk",1,2,0,1,"part_closed",30.321161,59.852376,"local","dry","clear"
"5446","pedestrian_hit",2019-11-03,2020-06-01 17:20:00,"vyborg",1,2,0,1,"part_closed",30.319777,60.029304,"local","wet","unknown"
